菜系分类,商家名称,下辖区,商圈,人均消费,星级,评价人数
快餐简餐,辣霸王武汉一绝,天河区,石牌/龙口,18,三星商户,1
快餐简餐,醉仙鸭,天河区,石牌/龙口,12,三星商户,1
快餐简餐,正宗隆江猪脚饭,天河区,石牌/龙口,14,三星商户,8
快餐简餐,张记瓦罐汤(石牌西店),天河区,石牌/龙口,13,三星商户,4
快餐简餐,肯德基(广武店),天河区,石牌/龙口,28,三星商户,98
快餐简餐,正宗隆江猪脚饭,天河区,石牌/龙口,14,三星商户,5
快餐简餐,山水木桶饭(天娱广场店),天河区,石牌/龙口,16,三星商户,21
快餐简餐,时光重庆小面(时光小面馆华师店),天河区,石牌/龙口,13,三星商户,34
快餐简餐,都城快餐(龙口中路店),天河区,石牌/龙口,16,三星商户,49
快餐简餐,都城快餐(龙口西路店),天河区,石牌/龙口,17,三星商户,73
快餐简餐,大西豪快餐(石牌西店),天河区,石牌/龙口,18,三星商户,65
快餐简餐,煌上煌(岗顶店),天河区,石牌/龙口,17,三星商户,7
快餐简餐,家乐缘(壬丰大厦店),天河区,石牌/龙口,13,三星商户,18
快餐简餐,家乐缘(龙口东店),天河区,石牌/龙口,13,三星商户,85
快餐简餐,名食汇美食天地,天河区,石牌/龙口,19,三星商户,16
快餐简餐,艾味客(华师店),天河区,石牌/龙口,21,三星商户,8
快餐简餐,隆江猪脚饭(太阳广场店),天河区,石牌/龙口,17,三星商户,8
快餐简餐,福建沙县小吃(师大后门店),天河区,石牌/龙口,9,三星商户,27
快餐简餐,匆忙客,天河区,石牌/龙口,14,三星商户,3
快餐简餐,爱吃货,天河区,石牌/龙口,13,三星商户,4
快餐简餐,肯德基(龙口东店),天河区,石牌/龙口,23,三星商户,95
快餐简餐,绝味鸭脖(石牌东一店),天河区,石牌/龙口,36,三星商户,52
快餐简餐,都城快餐(石牌店),天河区,石牌/龙口,20,三星商户,56
快餐简餐,暨南粥城(黄埔大道店),天河区,石牌/龙口,12,三星商户,51
快餐简餐,六号车厢(天娱广场店),天河区,石牌/龙口,17,三星商户,25
快餐简餐,富苑粉面饭店,天河区,石牌/龙口,27,三星商户,19
快餐简餐,湛江老地方,天河区,石牌/龙口,29,三星商户,11
快餐简餐,天地汇台式便当,天河区,石牌/龙口,20,三星商户,3
快餐简餐,阿贞拉肠(石牌东店),天河区,石牌/龙口,14,三星商户,146
快餐简餐,三下江,天河区,石牌/龙口,16,三星商户,22
快餐简餐,五谷味稻(石牌西路店),天河区,石牌/龙口,15,三星商户,7
快餐简餐,四面王泰式拉面(天河北店),天河区,天河北,59,四星商户,669
快餐简餐,绝味鸭脖(东方宝泰店),天河区,天河北,20,四星商户,317
快餐简餐,周黑鸭(广州东站店),天河区,天河北,33,四星商户,191
快餐简餐,IKEA Bistro,天河区,天河北,16,准四星商户,726
快餐简餐,粤式煲仔饭,天河区,天河北,35,准四星商户,11
快餐简餐,和府捞面(佳兆业广场店),天河区,天河北,43,准四星商户,48
快餐简餐,德克士(中泰店),天河区,天河北,22,准四星商户,132
快餐简餐,千秋便当屋,天河区,天河北,18,准四星商户,234
快餐简餐,真功夫(天河城店),天河区,天河北,26,准四星商户,1160
