菜系分类,商家名称,下辖区,商圈,人均消费,评分,评价人数
火锅,方记串串香,松江区,松东路,50,100,94
火锅,大自然醉鹅•龙虾,松江区,泗泾镇,60,100,39
火锅,水月捞坊猪肚鸡.火锅（摩立盛汇广场店）,松江区,九亭,76,100,209
火锅,老成都串奇,松江区,九亭,49,100,42
火锅,地锅传奇,松江区,松东路,38,96,28
火锅,潮汕鲜切牛肉火锅,松江区,佘山,75,100,322
火锅,小郡肝串串香,松江区,新桥,37,100,15
火锅,火哥鲜生,松江区,新桥,100,100,7
火锅,辣府（松江大学城店）,松江区,松江大学城,105,100,62
火锅,蜀山我家酸菜鱼（九亭沪亭南路店）,松江区,九亭,58,98,535
火锅,非凡煮功（新理想家乐福店）,松江区,新理想广场,20,98,558
火锅,宝府美蛙鱼头火锅（新松江路店）,松江区,新松江路,95,96,61
火锅,花火,松江区,新桥,80,96,9
火锅,蜀串签串串,松江区,新松江路,28,100,23
火锅,重庆鸡公煲,松江区,新桥,35,98,25
火锅,神串子,松江区,松江万达广场,28,92,14
火锅,蜀牛串串香火锅,松江区,车墩影视城,43,98,13
火锅,巴蜀小龙坎老火锅（九亭店）,松江区,九亭,88,96,88
火锅,魔石咕噜鱼,松江区,松江区,56,96,791
火锅,虾烤汇农家菜（子顺烧烤）,松江区,中山中路,32,96,578
火锅,川渝无限量自助火锅（新桥店）,松江区,新桥,29,76,1889
火锅,一闻香迷宗蟹（虬泾路店）,松江区,九亭,70,80,213
火锅,签蜀串串料理,松江区,松江区,29,80,21
火锅,百岁鱼多鱼,松江区,佘山,60,80,7
火锅,思味烧烤·羊肉汤锅,松江区,九亭,35,80,11
火锅,宽巷子,松江区,九亭,26,80,2
火锅,重庆鸡公煲（李塔汇店）,松江区,松江区,40,80,0
火锅,家人友约火锅城（九新公路店）,松江区,新桥,50,80,0
火锅,越由大酒店（九亭店）,松江区,九亭,141,78,173
火锅,老成都火锅城（翰莘美食城店）,松江区,松江大学城,40,78,6
火锅,二胖冒菜,松江区,中山中路,30,78,5
火锅,川锦火锅,松江区,新理想广场,40,78,6
火锅,新招鲜本地鸡窝（鼓浪路店）,松江区,泗泾镇,48,76,479
火锅,川惠园,松江区,松江大学城,30,76,254
火锅,正宗贵州黄牛肉馆（泗泾店）,松江区,泗泾镇,48,76,128
火锅,牛牛牛潮汕牛肉火锅,松江区,新桥,77,76,17
火锅,正宗贵州黄牛肉馆,松江区,叶榭镇,40,78,21
火锅,飞翼源有机蔬菜小火锅（松江店）,松江区,新桥,75,76,58
火锅,浦江源野生鱼府（松江九亭店）,松江区,九亭,67,76,11
