商家,区域,商圈,星级,服务,价格,销量
指中道|专业理疗馆（万达理疗店）,仓山区,仓山万达广场,5.0,单人颈肩腰背推拿套餐,113,1941
海之澜,仓山区,榕城广场/金山公交站,4.4,单人足浴/推拿2选1,68,993
优颖专业脱毛美容会所（点金财富中心店）,仓山区,红星爱琴海广场,5.0,单人腋下净毛包干套餐,88,770
天悦会温泉SPA,仓山区,榕城广场/金山公交站,4.8,单人套餐,228,675
蕾特恩专业祛痘国际连锁（师大店）,仓山区,学生街,5.0,面部祛痘特惠护理单人套餐,1,630
悠境主题养生馆Um SPA,仓山区,红星爱琴海广场,5.0,观影足疗套餐,138,476
金手指,仓山区,红坊海峡创意产业园,4.8,单人足按/推拿2选1,58,425
可诺丹婷美容院（仓山万达店）,仓山区,仓山万达广场,3.6,可诺丹婷美颜美体连锁特惠丽人套餐,38,390
月密达纹绣韩式半永久（仓山万达店）,仓山区,仓山万达广场,5.0,美容形象指导套餐,28,252
玉石理疗馆,仓山区,福湾新城/湾边,5.0,5人汗蒸,120,239
荷伊思（金山万达店）,仓山区,仓山万达广场,4.0,单人中式养生套餐,43,231
巴厘传奇（仓山万达）,仓山区,仓山万达广场,4.1,健康美容单人套餐,113,217
富侨休闲会所,仓山区,学生街,4.6,单人古典足浴/中式推拿2选1,108,214
和心道推拿,仓山区,仓山万达广场,5.0,单人推拿/足浴2选1,59,209
仓山万达瑶芳专业祛痘祛斑（福州总店）,仓山区,仓山万达广场,5.0,单人净面补水美白/祛黑头2选1体验3次,66,201
谷中百合美容美体spa会所,仓山区,仓山万达广场,4.8,谷中百合美容美体SPA会所护理套餐,29.9,197
SEVENAIL美甲美睫SPA,仓山区,红星爱琴海广场,5.0,美甲单人套餐,58,189
三元堂中医工作室,仓山区,建新镇,5.0,单人推拿+拔罐+刮痧套餐,88,188
玉玄宫养生馆,仓山区,金山公园/建新路,5.0,单人头疗+面部,58,167
享足人生,仓山区,金山工业区福湾片,4.2,足浴/推拿,78,166
水都名媛（江南水都店）,仓山区,江南水都,3.9,单人水都拔火罐1次,9.9,165
上善美名媛美修堂,仓山区,榕城广场/金山公交站,3.6,单人水都拔火罐1次,9.9,165
美丽人生生活馆,仓山区,金山大润发,5.0,美容美体套餐一份,38,163
缘份阁休闲馆,仓山区,金山公园/建新路,3.8,单人全身舒筋套餐,138,157
可诺丹婷美容院（百万店）,仓山区,仓山万达广场,3.0,新丽人单人套餐,58,156
汗蒸秀韵纤体瘦身会所,仓山区,仓山万达广场,5.0,单人汗蒸+肩颈舒通,108,139
悦儿湾婴幼儿游泳馆（洪山桥水岸名居店）,仓山区,建新镇,4.6,单人婴童游泳体验价,39,132
Joy Skin皮肤管理中心（乔伊·美学）,仓山区,红星爱琴海广场,5.0,单人水氧深层护肤（补水/美白/舒敏/去黄/缓衰5选1）,268,122
VIVE SPA 唯肤荟,仓山区,盖山,5.0,舒适地带舒缓减压全身SPA单人套餐,298,121
郑远元专业修脚房（洪湾北路店）,仓山区,建新镇,4.6,郑远元单人舒克脚腾片,50,119
郑远元专业修脚房（学生街店）,仓山区,学生街,4.5,郑远元单人舒克脚腾片,50,119
郑远元专业修脚连锁（上雁店）,仓山区,金山公园/建新路,4.5,郑远元单人舒克脚腾片,50,119
郑远元专业修脚房（大坪路店）,仓山区,三叉街,4.0,郑远元单人舒克脚腾片,50,119
郑远元专业修脚连锁（洪山桥店）,仓山区,建新镇,3.8,郑远元单人舒克脚腾片,50,119
