商家,区域,商圈,星级,服务,价格,销量
三枝熊美甲美睫美容瘦身会所,赛罕区,赛罕区,4.6,单人 背部拔罐,19,0
兰琪丽尊,赛罕区,赛罕区,4.1,五行精油开背,58,0
舒曼工作室,赛罕区,赛罕区,4.2,单人面膜体验护理,36,0
百年吴越专业祛痘国际连锁机构（嘉茂店）,赛罕区,赛罕区,5.0,单人脸部观察提出方案,8,0
魔法小屋美甲美睫纹绣店,赛罕区,赛罕区,4.2,韩式美妆羽眉,880,0
玄義养生堂,赛罕区,桥华,3.5,单人基础开背套餐,69,0
百慕美容养生会所（新希望店）,赛罕区,仕奇公园,4.4,美体养生单人套餐,88,0
摩尔美甲美睫纹绣（圣妮阁二分店）,赛罕区,摩尔城,5.0,单人肩颈护理身体塑形面部水疗套餐,88,0
璀璨美睫沙龙（呼和浩特旗舰店）,赛罕区,赛罕区,5.0,深层皮肤清洁水漾补水套餐,168,0
HOME SPA美容,新城区,万达,4.9,HOME  SPA美容经典脸部护理/背部舒压护理2选1,79,210
痘缘坊专业祛痘,新城区,万达,5.0,超值单人清洁套餐,28,202
圣火专业足疗保健,新城区,内蒙古图书馆,4.0,单人足浴套餐,38,202
海静盲人中医推拿,新城区,鼓楼,4.6,海静盲人按摩58元,58,192
欧美雅洁果蔬美容SPA馆（党委店）,新城区,鼓楼,3.9,58果蔬美容套餐,58,187
欧美雅洁果蔬（旗舰店）,新城区,润宇,4.8,58果蔬美容套餐,58,187
華妍阁,新城区,鼓楼,4.1,美容套餐,68,187
福康盲人按摩,新城区,新城区,5.0,单人按摩套餐,68,187
欧美雅洁果蔬美容spa会馆（青橙部落店）,新城区,阿尔泰,4.4,58果蔬美容套餐,58,187
元正推拿中心,新城区,鼓楼,5.0,元正推拿中心全身按摩套餐,59.9,176
小包足道,新城区,鼓楼,5.0,精油开背刮痧拔罐套餐,48,177
丹蕊儿养生馆,新城区,新城区,4.5,丹蕊儿 拔罐刮痧,28.9,164
医源汗蒸理疗康复中心,新城区,鼓楼,4.6,台湾全身经络按摩套餐,68,157
海恒祥推拿馆,新城区,八一,5.0,单人全身按摩+拔罐套餐,69.9,137
德升源商务休闲养身会所,新城区,阳光诺卡,5.0,单人SPA套餐,298,117
思妍丽,新城区,鼓楼,4.7,经典香薰面部护理,98,115
微美工作室,新城区,万达,5.0,单人面部清黑头护理+细化毛孔面膜,28,109
旭尧足疗修脚,新城区,新城区,5.0,经典足疗修脚按摩套餐,35.8,112
丁大夫按摩院,新城区,鼓楼,4.6,58元足疗/按摩套餐,58,104
健丽颜美容,新城区,新城区,4.1,美容,19.8,33
舒益康盲人按摩院,新城区,八一,4.4,舒益康盲人按摩（气象局店）全身按摩/精油开背2选1,39.9,31
韩国颜靓体靓皮肤管理会所,新城区,阳光诺卡,3.5,颜靓体靓59元套餐,59,31
Miss‘Q韩式半永久定妆,新城区,万达,4.9,单人韩式小气泡清洁肌肤,98,30
中易盲人按摩,新城区,新城区,4.1,按摩套餐,69,26
媚芙堂斑疤痘美容修复中心,新城区,新城区,5.0,媚芙堂斑疤痘护理中心芳香背部舒缓SPA,19.8,26
咏俪美容汗蒸养生会所,新城区,万达,4.8,单人安然纳米套餐,9.9,25
云水阁瘦身美容养生会所·,新城区,内蒙古图书馆,5.0,单人养生体验套餐,38,25
舒心推拿会所,新城区,鼓楼,4.1,单人刮痧+拔罐套餐,29.9,21
牵手养生美容店,新城区,呼和佳地,5.0,单人肩颈调理2次,28.8,17
李氏美业（二分店）,新城区,八一,3.9,李氏美容美体48元AB套餐二选一,48,17
足迹养生足道馆,新城区,万达,4.4,单人拔罐1次,19,16
兰妮国际美容养生会所,新城区,新城区,3.9,单人净排拔罐/背部走罐2选1,9.9,15
舒雅丽人养生会馆,新城区,呼和佳地,4.0,舒雅丽人养生会馆超值浴艾灸瓮套餐,198,15
秀域古方减肥（军招店）,新城区,八一,4.0,高科技生活美容单次体验课程,129,15
幸福空间养生足道,新城区,万达,5.0,单人保健按摩,58,15
秀域古方减肥（万达店）,新城区,万达,4.0,高科技生活美容单次体验课程,129,15
逸 美容养生会所,新城区,润宇,4.4,单人润颜美肌护理,59,14
郭一刀修脚店,新城区,鼓楼,4.1,单人修脚+拔罐套餐,40,14
熙梦堂工作室,新城区,万达,5.0,单人养生拔罐套餐,9.9,12
别致的美丽新娘化妆美甲美睫店（美甲美睫店）,新城区,万达,4.2,别致的美丽新娘化妆美甲美睫店自然生活妆,49.9,12
荷普美颜抗衰纤体养生机构（新华东街店）,新城区,新城区,4.6,单人水感源动力,2,11
紫凤阁养生足道,新城区,火车站,4.0,经络油压单人体验,198,10
克丽缇娜（蒙鑫国际店）,新城区,新城区,4.0,"克丽缇娜奢华单人体验套餐，女士专享,免预约",98,10
名蕾女子会馆,新城区,鼓楼,3.8,名蕾女子会馆美容套餐,38,9
黛丽尔美容生活馆,新城区,万达,4.5,单人拔罐刮痧2选1,9.9,9
伊轩美容,新城区,万达,4.6,伊轩美容养生馆 面部有氧净排套餐,68,9
含香美容馆,新城区,呼和佳地,5.0,单人肩颈疏通+肠胃调理,68,8
依然美美容,新城区,润宇,4.1,美容套餐,39,8
田螺姑娘半永久肌肤管理工作室,新城区,新城区,5.0,单人韩国小气泡,128,7
v&u;分龄护肤体验中心（东影南路店）,新城区,新城区,3.5,轻熟肌单人护理套餐,48,7
呼吸瑜伽,新城区,鼓楼,5.0,单人瑜伽健身六周年店庆月卡,624,6
天后阁,新城区,新城区,4.2,首席设计师,328,6
晴天美妆美甲证件照专门店,新城区,鼓楼,5.0,单人修眉套餐,8,6
德真养生会所,新城区,阿尔泰,4.1,德真清调补养生,48,6
聚友轩足道,新城区,火车站,4.0,单人背部油压,68,5
法国玖玖精油生活馆,新城区,鼓楼,4.2,单人面部精油护理,29.9,5
燎荣理容养生馆,新城区,新城区,3.5,9 9艾灸体验套餐,15.9,5
s瘦经络减肥养生馆,新城区,新城区,4.7,单人单次颈肩护理,25.8,5
丽娜美睫.美甲,新城区,新城区,4.8,单人手部护理套餐,38,4
芙琳妮美容养生会所,新城区,润宇,3.9,面部,38,4
雅黛美容城,新城区,鼓楼,4.0,岩盘浴养生房,38,3
伊林汗蒸减肥塑形养生会所,新城区,呼和佳地,4.5,单人拔罐+走罐套餐,28,3
慧研阁美容生活馆,新城区,内蒙古图书馆,4.4,美容护理套餐,68,3
桢美一生兰大夫专业祛痘,新城区,新城区,4.2,单人奢华水氧私人订制面部护理套餐,88,3
茱丽叶化妆美甲店,新城区,新城区,3.9,茱丽叶化妆美甲店超值新娘化妆造型,158,2
涵曦瘦身馆,新城区,鼓楼,4.6,单人面部水疗1次,38,2
悦己美甲美睫专门店,新城区,万达,3.9,水氧活肤单人套餐,180,2
新城区蓝熙美容纹绣生活馆,新城区,新城区,4.4,单人保养美容套餐,68,2
梦颜堂美容瘦身养生会所,新城区,新城区,4.0,单人98肩颈通经络套餐,98,1
爱黛健康养生会馆,新城区,万达,5.0,单人头疗1次,99,1
多多美甲美睫纹绣工作室,新城区,万达,5.0,单人面部v雕提升套餐,88,1
信思思美甲店,新城区,润宇,4.0,单人单色美甲,9.9,1
坤韵美甲美睫美容管理,新城区,新城区,4.0,单人韩式脸部SPA套餐,46.8,1
润轩美容养生会馆,新城区,万达,4.6,保健调理,48,1
指尖芭蕾,新城区,鼓楼,4.5,单人头部刮痧1次,39,0
奶疗养生会所,新城区,新城区,3.7,代金券,88,0
Barbie princess芭比公主美甲美睫,新城区,鼓楼,4.9,单人光（冷）美白牙齿SPA,358,0
唯美美甲美睫,新城区,万达,4.7,萌娟美业——美妆六选一,68,0
韩国辣妈国际瘦身会所,新城区,万达,3.5,单人精油推拿2选1,68,0
南方美甲（总店）,新城区,火车站,4.5,单人韩式美妆羽眉套餐,398,0
鱼之吻鱼疗吧,回民区,海亮,5.0,单人休闲鱼疗套餐,17,13741
华夏良子（呼市海亮店）,回民区,海亮,5.0,代金券,75,11153
鱼乐终点,回民区,海亮,5.0,鱼乐终点鱼疗单人套餐,9.9,10752
荷华商务会馆（伊利广场店）,回民区,旧城北门,5.0,荷华会馆单人套餐,88,2746
和愈堂中医养生保健,回民区,海亮,5.0,单人全身按摩,68,1572
古芳净芙专业祛痘,回民区,海亮,5.0,单人深层洁面套餐,28,1109
归元五通宝美容减肥养生馆,回民区,海亮,4.6,拔罐一次+刮痧或者走罐一次,18.8,777
媄茜美容养生会所,回民区,海亮,4.6,超值拔罐 走罐 2选1【女士专享】,8.8,624
连锁减肥美容瘦身中心,回民区,中山西路,5.0,超值刮痧拔罐,9.9,323
连锁减肥美容瘦身中心,回民区,旧城北门,5.0,超值刮痧拔罐,9.9,323
舒心阁通经络养生会馆,回民区,海亮,5.0,单人精油推背套餐,49.8,293
崔大夫美容美体（海亮店）,回民区,海亮,5.0,水氧嫩肤  水嫩肌肤 收缩毛孔 清除黑头等面部细小问题,99,281
俽妍衡肌专业祛痘,回民区,海亮,5.0,毛孔清洁,28,271
秀玉阁·国际连锁路易香浓美容机构,回民区,海亮,4.1,脱.毛套餐,36,257
清丽秀颜美容阁,回民区,海亮,5.0,身心放松保健套餐,58,217
蕾特恩专业祛痘（国际）连锁（中山西路店）,回民区,中山西路,4.8,单人法式面部肌肤美白/法式面部深层补水2选1,69,208
韩韩宫汗蒸养生会所,回民区,海亮,5.0,汗蒸1次,19.8,203
草本足疗养生馆,回民区,牛街,5.0,单人足疗+肩颈经络疏通+腿部按摩+艾灸套餐,58,190
灰姑娘视觉美甲工作室,回民区,海亮,4.6,灰姑娘视觉美妆单人套餐,98,169
乐瘦汗蒸养生馆,回民区,回民区,5.0,单人刮痧、拔罐、走罐3选2,16.8,56
苏肤堂专业祛痘,回民区,海亮,5.0,单人水氧活肤套餐,68,53
F·冰冰美容.美甲美睫工作室,回民区,海亮,5.0,单人面部补水基础护理,28.8,45
美容护肤焕颜吧,回民区,海亮,4.4,水疗焕肤项目,29.8,42
亚伦半永久美容会所,回民区,海亮,5.0,祛痘护理,98,41
遇见·AI新娘美妆美睫工作室,回民区,海亮,5.0,单人新娘试妆套餐,9.9,39
依娜美妆美甲店,回民区,海亮,5.0,单人无限极面部水疗套餐,29.9,39
姐妹足疗养生馆,回民区,海亮,5.0,单人腰部保养,128,35
汐雅（THEA）美容美甲美妆顶级会所,回民区,海亮,5.0,单人精致面部护理,58,35
英涛祛斑祛痘,回民区,海亮,5.0,雀斑单人提取,58,33
尤娅皮肤管理中心-瘦身美体,回民区,海亮,5.0,单人开背、刮痧或拔罐任选其一,38,33
一灯·韩式半永久纹绣,回民区,海亮,5.0,单人祛黑点,2,32
恒大雅苑女子瘦身养生馆,回民区,回民区,5.0,单人肩劲背疏通保养,49.9,32
伊人坊美容美甲瘦身,回民区,海亮,5.0,单人超值面部护理套餐,58,30
乐乐全息经络刮痧馆,回民区,海亮,4.4,全息经络无痛刮痧套餐,38,30
偶遇妆园美甲美睫工作室,回民区,海亮,5.0,单人自然款美睫套餐,128,26
塑美地带,回民区,海亮,4.2,单人完美S型窈窕美体套餐,98,26
天煜足疗按摩店,回民区,海亮,4.9,单人天煜足道套餐,68,26
优蔓新娘礼服工作室,回民区,海亮,4.9,单人新娘早妆,298,25
