商家,区域,商圈,星级,服务,价格,销量
丝语发艺,金牛区,西南交大,3.5,单人精品烫染套餐,128,2
快乐发语（金鱼街店）,金牛区,营门口,4.2,单人烫+染套餐,399,2
星时光美发沙龙,金牛区,营门口,3.8,单人精品烫染套餐2选1,258,1
名塑天娇（外化店）,金牛区,蜀汉路,3.6,美发套餐,129,1
名塑天娇（茶店子店）,金牛区,一品天下,3.8,美发套餐,129,1
尊尚魅丽,金牛区,沙湾会展中心,3.0,尊尚魅丽烫染,368,0
匠人造型,金牛区,五块石,3.8,超人气套餐,118,0
领秀美业,金牛区,沙湾会展中心,4.4,单人施华蔻烫/染发2选1套餐,528,0
零点发型机构,金牛区,人民北路,3.6,欧莱雅美奇丝系列,178,0
可可私人造型,金牛区,人民北路,3.5,单人洗剪吹+烫染,168,0
米keke发型设计烫染中心,金牛区,火车北站,3.5,单人烫染护套餐,98,0
沐造型,金牛区,一品天下,3.5,单人时尚烫染2选1,88,0
知名发城烫染会所,金牛区,西南交大,3.9,单人美发套餐,198,0
异朽阁,金牛区,火车北站/高笋塘,3.5,单人首席设计师洗剪吹,28,0
新艺风,金牛区,梁家巷,3.5,单人欧莱雅营养护发倒膜,10,0
晶琪迪美容美发造型,金牛区,西南交大,3.5,美发护理套餐,239,0
佑米造型（蓝谷地店）,锦江区,四川师大,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310635
佑米造型（九眼桥店）,锦江区,九眼桥,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310635
佑米造型（鑫苑名家新青年店）,锦江区,三圣乡,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310635
佑米造型（春熙路店）,锦江区,春熙路,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310635
佑米造型（锦江万达店）,锦江区,万达广场,5.0,丽人狂欢节-欧莱雅烫/染二选一,228,310635
佛伦斯私人定制烫染名店（春熙路店）,锦江区,春熙路,5.0,美芝品系列单人美发套餐,168,143258
佛伦斯私人订制烫染国际连锁（锦城逸景店）,锦江区,锦江区,5.0,美芝品系列单人美发套餐,168,143258
佛伦斯私人订制烫染国际连锁（春熙里店）,锦江区,春熙路,5.0,美芝品系列单人美发套餐,168,143258
瑞豪专业烫染连锁（锦江大道店）,锦江区,三圣乡,4.2,【资深设计师】提案+精致裁剪+造型,28.8,107230
