商家,区域,商圈,星级,服务,价格,销量
艾诺专业美发（东塘店）,雨花区,东塘,5.0,单人总监剪发/洗发/吹发,88,106
贝丝·国际形象工作室（汽车南站店）,雨花区,红星国际会展中心,5.0,单人精选总监剪发,58,80
向前高端形象设计,雨花区,雨花亭,5.0,单人资深设计师洗剪吹,68,72
洛拉美发沙龙,雨花区,民政学院/香樟路,3.6,单人洗剪吹1次,50,71
So私人定制发型连锁,雨花区,红星国际会展中心,5.0,总监发型设计,28.8,69
威尼国际护肤造型（宏景店）,雨花区,窑岭/长岭,5.0,单人高级设计师洗剪吹,36,64
蕾迪美发机构,雨花区,桂花路/车站南路,4.4,单人总监烫发/ 染发套餐二选一,168,57
发之根养发馆（旗舰店）,雨花区,左家塘,4.2,单人植物洗发/养发护理二选一套餐,38,56
艾美（华盛世纪店）,雨花区,环保学院/科技职院,3.5,单人瑛派尔咖啡品牌烫染4选1,268,54
柏妮丝形象设计（同升湖店）,雨花区,雨花区,4.7,单人总监洗剪吹1次,58,54
艾美（高铁总部）,雨花区,武广高铁,4.7,单人瑛派尔咖啡品牌烫染4选1,268,54
艾美私人定制（运达店）,雨花区,运达中央广场,4.1,单人瑛派尔咖啡品牌烫染4选1,268,54
丝域养发馆（鸿铭中心店）,雨花区,窑岭/长岭,4.7,单人玫瑰水润SPA套餐,69,51
十美造型,雨花区,左家塘,4.9,十美造型单人泰式洗头按摩1次,68,50
时尚艺格造型工作室,雨花区,梓园路/省儿童医院,4.0,首席洗剪吹单人套餐,29.8,35
tt秀形象顾问,雨花区,汽车南站,4.2,资深发型设计师洗剪吹,28,32
安迪私人定制,雨花区,雨花亭,4.9,单人资深发型师洗剪吹,38,32
飞羽造型,雨花区,民政学院/香樟路,4.0,单人泰皇式洗吹,16.8,27
扎西形象工作室（扎西形象工作室）,雨花区,东塘,3.7,单人洗吹造型+精剪刘海套餐,14.9,26
赫拉美韩式半永久,雨花区,高桥,5.0,单人修眉,6.8,26
首艺style私人订制,雨花区,东塘,4.4,单人总监洗剪吹,85,21
法莫造型概念馆（城南东路店）,雨花区,左家塘,4.0,单人法莫造型欧莱雅烫或染2选1,298,19
资生堂烫染国际连锁（洋湖白鹭郡店）,雨花区,德思勤城市广场,4.2,代金券,1,16
艾米造型,雨花区,雨花区,4.5,单人洗吹体验,18.8,14
86+美发连锁（美博汇店）,雨花区,雨花区,3.6,单人明星发型师洗剪吹套餐,58,14
索菲娅形象设计,雨花区,雨花区,3.9,索菲娅形象设计优姿堂烫拉染三选一,148,12
匠艺造型沙龙,雨花区,红星国际会展中心,4.4,单人资深设计师洗剪吹,49,11
丝域养发馆（标志店）,雨花区,德思勤城市广场,4.0,草本养发,69,11
魅力私人订制烫染连锁（东塘店）,雨花区,雨花区,3.5,单人VIP美发套餐,128,7
剪爱造型,雨花区,梓园路/省儿童医院,3.7,单人时尚烫染套餐,198,5
时光走廊烫染吧,雨花区,喜盈门 /喜乐地,3.6,单人资深设计师洗剪吹1次,32,4
托尼盖美容美发（友阿奥特莱斯店）,雨花区,友阿奥特莱斯,3.6,单人首席发型师洗剪吹,38,2
美尚（红星店）,雨花区,雨花区,4.0,单人欧莱雅烫/染一次,158,2
美尚（莲湖店）,雨花区,环保学院/科技职院,3.8,单人欧莱雅烫/染一次,158,2
青丝坊,雨花区,梓园路/省儿童医院,4.0,单人染烫套餐,88,1
快乐辛巴儿童理发（西子店）,雨花区,高桥,5.0,儿童单人精致雕发游乐套餐,78,1
柒理捌里造型,雨花区,窑岭/长岭,3.5,单人时尚洗剪吹1次,49.9,0
派典美发沙龙,雨花区,雨花区,3.5,单人染/烫2选1,148,0
梳颜美容美发（喜盈门范城店）,雨花区,喜盈门 /喜乐地,4.8,单人无痕接发,2000,0
艺美形象设计店,雨花区,雨花亭,3.5,单人时尚环保健康烫/染/护理3选1,98,0
懿嘉国际美容美发会所（西子店）,雨花区,高桥,3.8,单人烫发一次,298,0
想想精致剪烫店,雨花区,井湾子,3.8,单人时尚烫染二选一,150,0
芸熙美人,雨花区,窑岭/长岭,4.7,单人温控洗护套餐,299,0
HK造型,雨花区,左家塘,4.0,单人歌薇护理1次,88,0
沙宣烫染连锁（五一广场店）,天心区,天心区,4.9,单人高级施华蔻烫染3选1套餐,290,10095
头等舱长沙无痕接发烫染simple沙龙（解放西路店）,天心区,解放西路,5.0,单人洗剪吹套餐,29.9,5677
佐佐·木发型设计（五一广场店）,天心区,天心区,5.0,单人施华蔻无氨烫或染二选一,108,3468
无痕接发美发连锁（五一广场店）,天心区,天心区,4.2,单人全头无痕接发套餐,1299,3268
千百度专业美发造型,天心区,铁道学院/林科大,5.0,单人高级洗剪吹,22.9,2955
